"teilnehmer_id","gruppe","alter","geschlecht","ohrenkrankheiten","ohrenkrankheiten_welche","arbeitsplatz_laut","bueromaschinen","haushaltsgeraete","baumaschinen","noise_cancelling","anstrengung","schwierige_aufgaben","brummen_einfluss","brummen_hinsicht","gefuehl_langsamer","gefuehl_fehler","lautstaerke","bewusst_wahrgenommen","strategie","block","trial_in_block","trial_global","suchtyp","audio","zeit_ms","richtig"
"ID-YEMO-OGBK","B","51","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","2","10","20","praeattentiv","ohne_netzbrummen","644","1"
"ID-YEMO-OGBK","B","52","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","1","21","praeattentiv","mit_netzbrummen","894","1"
"ID-YEMO-OGBK","B","53","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","2","22","praeattentiv","mit_netzbrummen","862","1"
"ID-YEMO-OGBK","B","54","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","3","23","praeattentiv","mit_netzbrummen","673","1"
"ID-YEMO-OGBK","B","55","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","4","24","praeattentiv","mit_netzbrummen","1001","1"
"ID-YEMO-OGBK","B","56","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","5","25","praeattentiv","mit_netzbrummen","628","1"
"ID-YEMO-OGBK","B","57","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","6","26","praeattentiv","mit_netzbrummen","486","1"
"ID-YEMO-OGBK","B","58","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","7","27","praeattentiv","mit_netzbrummen","601","1"
"ID-YEMO-OGBK","B","59","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","8","28","praeattentiv","mit_netzbrummen","629","1"
"ID-YEMO-OGBK","B","60","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","9","29","praeattentiv","mit_netzbrummen","880","1"
"ID-YEMO-OGBK","B","61","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","3","10","30","praeattentiv","mit_netzbrummen","865","1"
"ID-YEMO-OGBK","B","62","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","1","31","praeattentiv","mit_netzbrummen","801","1"
"ID-YEMO-OGBK","B","63","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","2","32","praeattentiv","mit_netzbrummen","592","1"
"ID-YEMO-OGBK","B","64","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","3","33","praeattentiv","mit_netzbrummen","687","1"
"ID-YEMO-OGBK","B","65","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","4","34","praeattentiv","mit_netzbrummen","1045","1"
"ID-YEMO-OGBK","B","66","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","5","35","praeattentiv","mit_netzbrummen","894","1"
"ID-YEMO-OGBK","B","67","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","6","36","praeattentiv","mit_netzbrummen","742","1"
"ID-YEMO-OGBK","B","68","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","7","37","praeattentiv","mit_netzbrummen","528","1"
"ID-YEMO-OGBK","B","69","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","8","38","praeattentiv","mit_netzbrummen","652","1"
"ID-YEMO-OGBK","B","70","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","9","39","praeattentiv","mit_netzbrummen","771","1"
"ID-YEMO-OGBK","B","71","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","4","10","40","praeattentiv","mit_netzbrummen","787","1"
"ID-YEMO-OGBK","B","72","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","1","41","attentiv","ohne_netzbrummen","4229","1"
"ID-YEMO-OGBK","B","73","Männlich","nein","","3","2","1","2","8","Gar nicht","Attentive Aufgaben","Gar nicht","Gar nicht","Nein","Nein","Eher zu laut","Die ganze Zeit","Mischung aus beiden","5","2","42","attentiv","ohne_netzbrummen","6909","1"
