teilnehmer_id,gruppe,alter,geschlecht,ohrenkrankheiten,ohrenkrankheiten_welche,arbeitsplatz_laut,bueromaschinen,haushaltsgeraete,baumaschinen,noise_cancelling,anstrengung,schwierige_aufgaben,brummen_einfluss,brummen_hinsicht,gefuehl_langsamer,gefuehl_fehler,lautstaerke,bewusst_wahrgenommen,strategie,block,trial_in_block,trial_global,suchtyp,audio,zeit_ms,richtig
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,3,10,30,attentiv,ohne_netzbrummen,1456,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,1,31,attentiv,mit_netzbrummen,1828,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,2,32,attentiv,mit_netzbrummen,1694,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,3,33,attentiv,mit_netzbrummen,2006,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,4,34,attentiv,mit_netzbrummen,4342,0
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,5,35,attentiv,mit_netzbrummen,1084,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,6,36,attentiv,mit_netzbrummen,1482,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,7,37,attentiv,mit_netzbrummen,1678,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,8,38,attentiv,mit_netzbrummen,1978,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,9,39,attentiv,mit_netzbrummen,1199,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,4,10,40,attentiv,mit_netzbrummen,1710,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,1,41,praeattentiv,ohne_netzbrummen,590,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,2,42,praeattentiv,ohne_netzbrummen,426,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,3,43,praeattentiv,ohne_netzbrummen,300,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,4,44,praeattentiv,ohne_netzbrummen,663,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,5,45,praeattentiv,ohne_netzbrummen,549,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,6,46,praeattentiv,ohne_netzbrummen,580,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,7,47,praeattentiv,ohne_netzbrummen,482,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,8,48,praeattentiv,ohne_netzbrummen,522,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,9,49,praeattentiv,ohne_netzbrummen,398,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,5,10,50,praeattentiv,ohne_netzbrummen,525,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,1,51,praeattentiv,mit_netzbrummen,895,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,2,52,praeattentiv,mit_netzbrummen,371,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,3,53,praeattentiv,mit_netzbrummen,665,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,4,54,praeattentiv,mit_netzbrummen,485,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,5,55,praeattentiv,mit_netzbrummen,448,0
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,6,56,praeattentiv,mit_netzbrummen,478,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,7,57,praeattentiv,mit_netzbrummen,893,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,8,58,praeattentiv,mit_netzbrummen,5445,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,9,59,praeattentiv,mit_netzbrummen,810,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,6,10,60,praeattentiv,mit_netzbrummen,1485,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,1,61,attentiv,ohne_netzbrummen,1809,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,2,62,attentiv,ohne_netzbrummen,1846,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,3,63,attentiv,ohne_netzbrummen,1687,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,4,64,attentiv,ohne_netzbrummen,1614,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,5,65,attentiv,ohne_netzbrummen,1320,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,6,66,attentiv,ohne_netzbrummen,1462,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,7,67,attentiv,ohne_netzbrummen,1148,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,8,68,attentiv,ohne_netzbrummen,2033,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,9,69,attentiv,ohne_netzbrummen,1431,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,7,10,70,attentiv,ohne_netzbrummen,2360,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,1,71,attentiv,mit_netzbrummen,1523,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,2,72,attentiv,mit_netzbrummen,1625,0
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,3,73,attentiv,mit_netzbrummen,1934,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,4,74,attentiv,mit_netzbrummen,2155,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,5,75,attentiv,mit_netzbrummen,2202,0
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,6,76,attentiv,mit_netzbrummen,932,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,7,77,attentiv,mit_netzbrummen,1151,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,8,78,attentiv,mit_netzbrummen,996,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,9,79,attentiv,mit_netzbrummen,2561,1
THBX-5TES,B,33,Weiblich,Nein,,4,5,5,3,1,Eher anstregend,Gleich schwer,Eher nicht,Gestresst,Ja,Nein,Eher zu laut,Die ganze Zeit,Zielobjekt sprang sofort ins Auge,8,10,80,attentiv,mit_netzbrummen,2313,1
